"Series_reference","Period","Type","Data_value","Lower_CI","Upper_CI","Units","Indicator","Cause","Validation","Population","Age","Severity"
"M_I12","2003","Single year","57.8772802653399","51.8051162698952","63.9494442607846","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2004","Single year","57.6177963731685","51.6059233058587","63.6296694404783","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2005","Single year","53.8042741007797","48.0297081677394","59.57884003382","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2006","Single year","57.0464525384619","51.151010861741","62.9418942151827","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2007","Single year","54.5233705063272","48.7855145006532","60.2612265120012","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2008","Single year","49.3956305127799","43.9937060428336","54.7975549827263","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2009","Single year","51.8455824993551","46.3390452038732","57.3521197948369","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2010","Single year","52.3798319889037","46.9304838684983","57.8291801093092","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2011","Single year","44.7988221437345","39.7352605181357","49.8623837693333","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2012","Single year","48.18248249975","42.9468985399186","53.4180664595814","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2013","Single year","41.5674466960551","36.7196111787205","46.4152822133897","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2014","Single year","42.2683934524123","37.398976536122","47.1378103687026","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_I12","2015","Single year","42.1465870287299","37.326349943808","46.9668241136519","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Fatal"
"M_M11","2000","Single year","108","87.6314567866289","128.368543213371","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2001","Single year","93","74.0987918289715","111.901208171028","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2002","Single year","97","77.6965934196233","116.303406580376","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2003","Single year","124","102.174764748895","145.825235251104","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2004","Single year","113","92.1652970566308","133.834702943369","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2005","Single year","119","97.6193171375982","140.380682862401","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2006","Single year","117","95.7997480670343","138.200251932965","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2007","Single year","122","100.35149021007","143.648509789929","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2008","Single year","106","85.8209357255204","126.179064274479","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2009","Single year","110","89.4437243091956","130.556275690804","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2010","Single year","116","94.8905418544075","137.109458145592","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2011","Single year","65","49.1982651792558","80.8017348207441","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2012","Single year","83","65.1438783013328","100.856121698667","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2013","Single year","58","43.0733589980779","72.926641001922","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2014","Single year","65","49.1982651792558","80.8017348207441","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M11","2015","Single year","74","57.1397522932975","90.8602477067024","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2000","Single year","19.0565881265253","15.4519746857055","22.6612015673451","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2001","Single year","15.9538972992683","12.7050172067679","19.2027773917687","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2002","Single year","16.4260465071595","13.1558309980488","19.6962620162702","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2003","Single year","20.563847429519","16.9444054309942","24.1832894280439","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2004","Single year","18.4342913898109","15.0347990830703","21.8337836965515","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2005","Single year","18.9992524552355","15.5832917466967","22.4152131637742","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2006","Single year","18.4879269553323","15.132079663859","21.8437742468057","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2007","Single year","18.9586959051579","15.5848174207436","22.3325743895722","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2008","Single year","16.1565876250223","13.0690835471679","19.2440917028766","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2009","Single year","16.8068846196521","13.6463131317791","19.967456107525","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2010","Single year","16.7437912990614","13.6729673000829","19.8146152980399","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2011","Single year","9.41611188325593","7.10448792368721","11.7277358428246","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2012","Single year","12.0076873915553","9.39001391760596","14.6253608655046","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2013","Single year","7.96744112322358","5.88229456534259","10.0525876811045","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2014","Single year","9.24833761277724","6.95767211805961","11.5390031074948","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_M12","2015","Single year","9.94639170456814","7.62548199051145","12.2673014186248","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Fatal"
"M_I01","2000","Single year","1097","1032.08405183391","1161.91594816608","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2001","Single year","1098","1033.05447063021","1162.94552936978","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2002","Single year","998","936.082507293554","1059.91749270644","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2003","Single year","1084","1019.46984145663","1148.53015854336","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2004","Single year","1007","944.803946809793","1069.1960531902","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2005","Single year","1160","1093.24603208793","1226.75396791206","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2006","Single year","1191","1123.35994193196","1258.64005806803","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2007","Single year","1179","1111.70156057085","1246.29843942914","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2008","Single year","1165","1098.10232047291","1231.89767952708","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2009","Single year","1186","1118.50207291076","1253.49792708923","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2010","Single year","1210","1141.82254644649","1278.1774535535","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2011","Single year","1160","1093.24603208793","1226.75396791206","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2012","Single year","1240","1170.98254613751","1309.01745386248","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2013","Single year","1271","1201.12515358798","1340.87484641201","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2014","Single year","1218","1149.59753773726","1286.40246226273","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2015","Single year","1344","1272.14653345166","1415.85346654833","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2016","Single year","1487","1411.4205764353","1562.57942356469","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I01","2017","Single year","1623","1544.03996158824","1701.96003841176","Injuries","Number","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2000","Single year","190.566572968361","179.258167800851","201.874978135872","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2001","Single year","187.805965463953","176.679568467874","198.932362460033","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2002","Single year","167.905346262237","157.484425857393","178.326266667081","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2003","Single year","179.767827529021","169.066308699275","190.469346358767","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2004","Single year","164.299938485111","154.149756000104","174.450120970117","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2005","Single year","186.266540888037","175.538918947655","196.994162828419","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2006","Single year","188.444447084876","177.723765072585","199.165129097168","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2007","Single year","183.603007615281","173.090324620829","194.115690609734","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2008","Single year","177.501247879825","167.259115436631","187.743380323019","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2009","Single year","178.110809198789","167.908645697996","188.312972699582","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2010","Single year","177.801465292965","167.696480013208","187.906450572721","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2011","Single year","166.515144819821","156.819514892888","176.210774746755","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2012","Single year","174.458125251309","164.602845080575","184.313405422044","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2013","Single year","175.184629044536","165.376748501234","184.992509587837","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2014","Single year","165.634068076657","156.138975991288","175.129160162026","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2015","Single year","180.894973703476","170.997143286353","190.792804120599","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2016","Single year","195.380267208626","185.173422336872","205.587112080381","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_I02","2017","Single year","208.122663633293","197.678115894847","218.567211371739","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2000","Single year","170","144.445196155751","195.554803844248","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2001","Single year","221","191.863040663559","250.13695933644","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2002","Single year","194","166.700860614029","221.29913938597","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2003","Single year","182","155.558640251183","208.441359748816","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2004","Single year","193","165.771310123438","220.228689876561","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2005","Single year","195","167.63059244274","222.369407557259","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2006","Single year","226","196.535280529472","255.464719470527","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2007","Single year","208","179.732997422712","236.267002577287","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2008","Single year","202","174.143677884899","229.8563221151","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2009","Single year","269","236.854200542423","301.145799457576","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2010","Single year","246","215.259166083355","276.740833916645","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2011","Single year","215","186.26128662502","243.738713374979","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2012","Single year","230","200.275674460811","259.724325539188","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2013","Single year","231","201.211126446601","260.788873553398","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2014","Single year","215","186.26128662502","243.738713374979","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2015","Single year","233","203.082448208088","262.917551791911","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2016","Single year","237","206.82673798701","267.173262012989","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A01","2017","Single year","267","234.973924606262","299.026075393737","Injuries","Number","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2000","Single year","29.1430071264212","24.7487478929243","33.5372663599182","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2001","Single year","37.3705171535917","32.4350177938789","42.3060165133045","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2002","Single year","32.4676317755314","27.8971574127952","37.0381061382677","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2003","Single year","30.1824212271973","25.797452777974","34.5673896764206","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2004","Single year","31.6726073388114","27.2032361293431","36.1419785482797","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2005","Single year","31.5648447590984","27.1314586609276","35.9982308572693","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2006","Single year","36.2701011922802","31.5349891806602","41.0052132039002","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2007","Single year","33.0110993115177","28.5141498265693","37.5080487964662","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2008","Single year","31.6702263479376","27.2872056159587","36.0532470799164","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2009","Single year","41.4832523984725","36.5032428141561","46.463261982789","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2010","Single year","37.4271859270036","32.7172559343436","42.1371159196635","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2011","Single year","32.1950800054433","27.8575680427207","36.5325919681659","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2012","Single year","34.9397973033918","30.3791202250663","39.5004743817173","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2013","Single year","34.0111102723517","29.5710545809736","38.4511659637298","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2014","Single year","30.5831143805151","26.4237942349671","34.7424345260632","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2015","Single year","33.8283329417471","29.4149025771696","38.2417633063246","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2016","Single year","33.8076503350491","29.4243355052147","38.1909651648835","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_A02","2017","Single year","36.978190759117","32.4428377257515","41.5135437924825","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2000","Single year","210","181.597423491067","238.402576508932","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2001","Single year","203","175.074811717717","230.925188282282","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2002","Single year","195","167.63059244274","222.369407557259","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2003","Single year","209","180.665129371654","237.334870628345","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2004","Single year","186","159.269655059294","212.730344940705","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2005","Single year","238","207.763148323193","268.236851676806","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2006","Single year","225","195.600540231899","254.3994597681","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2007","Single year","231","201.211126446601","260.788873553398","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2008","Single year","261","229.335812781611","292.664187218388","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2009","Single year","238","207.763148323193","268.236851676806","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2010","Single year","261","229.335812781611","292.664187218388","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2011","Single year","293","259.450820658868","326.549179341131","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2012","Single year","319","283.993923901679","354.00607609832","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2013","Single year","377","338.944383129402","415.055616870597","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2014","Single year","342","305.753911705159","378.24608829484","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2015","Single year","342","305.753911705159","378.24608829484","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2016","Single year","410","370.313754064101","449.686245935898","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F01A","2017","Single year","452","410.330594113261","493.669405886738","Injuries","Number","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2000","Single year","37.2992409737972","32.2422176023736","42.3562643452207","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2001","Single year","35.200112266459","30.3510718201918","40.0491527127263","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2002","Single year","33.0300685020125","28.3924004721534","37.6677365318716","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2003","Single year","34.6600331674958","29.9610496470405","39.3590166879511","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2004","Single year","29.985054281417","25.67471216487","34.2953963979641","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2005","Single year","37.6199248789689","32.8349657778078","42.40488398013","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2006","Single year","34.5375720277593","30.0131592490022","39.0619848065165","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2007","Single year","34.572038803831","30.096221778999","39.047855828663","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2008","Single year","37.7747716243989","33.162915793552","42.3866274552458","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2009","Single year","33.3546817906966","29.0823010205246","37.6270625608687","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2010","Single year","35.7560234864545","31.3681901534747","40.1438568194343","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2011","Single year","38.1751173194705","33.7390973808853","42.6111372580556","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2012","Single year","40.2647523731243","35.7561179946355","44.7733867516131","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2013","Single year","47.240466599823","42.3556671332924","52.1252660663537","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2014","Single year","41.3638456975229","36.8556437979731","45.8720475970727","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2015","Single year","40.5533014310675","36.108728294829","44.9978745673061","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2016","Single year","45.249348162841","40.6997421224882","49.7989542031937","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_F02A","2017","Single year","49.4656733392335","44.6986059715786","54.2327407068884","Per 100,000 people","Age-standardised rate","Falls","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2000","Single year","388","349.393186839246","426.606813160753","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2001","Single year","378","339.893944913932","416.106055086067","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2002","Single year","303","268.883112353699","337.1168876463","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2003","Single year","381","342.743029253684","419.256970746315","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2004","Single year","340","303.86004981968","376.139950180319","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2005","Single year","437","396.027844764482","477.972155235517","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2006","Single year","408","368.410668118251","447.589331881748","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2007","Single year","424","383.64187145104","464.358128548959","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2008","Single year","387","348.442969984597","425.557030015402","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2009","Single year","361","323.760684293739","398.239315706261","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2010","Single year","350","313.332431397174","386.667568602826","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2011","Single year","337","301.019844044613","372.980155955386","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2012","Single year","328","292.503542526222","363.496457473777","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2013","Single year","339","302.913235941479","375.08676405852","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2014","Single year","327","291.557694285402","362.442305714597","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2015","Single year","389","350.343467806203","427.656532193796","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2016","Single year","438","396.980992656281","479.019007343718","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M01","2017","Single year","502","458.086308194499","545.9136918055","Injuries","Number","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2000","Single year","67.284018908425","60.5695436606955","73.9984941561545","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2001","Single year","64.8351423768488","58.2877494957473","71.3825352579503","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2002","Single year","51.1055335328396","45.3490379928022","56.8620290728771","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2003","Single year","63.18407960199","56.8396400089028","69.5285191950772","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2004","Single year","55.4172031708747","49.5254671413534","61.308939200396","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2005","Single year","70.1096577671985","63.532173166473","76.687142367924","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2006","Single year","64.4486041071202","58.1862560196476","70.7109521945928","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2007","Single year","66.1640125757912","59.8483881800324","72.4796369715499","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2008","Single year","59.2762811781205","53.3456748403066","65.2068875159343","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2009","Single year","54.8030908668857","49.1174975696503","60.4886841641212","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2010","Single year","52.2882652433141","46.7721270359289","57.8044034506993","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2011","Single year","49.6197585442","44.269434451589","54.970082636811","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2012","Single year","46.8628989855632","41.7351218124601","51.9906761586663","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2013","Single year","48.1616338457925","42.9590044998164","53.3642631917686","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2014","Single year","45.80449102839","40.7617698925296","50.8472121642504","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
